IDENTIFICADORES DE AUTOR: (D-4845-2014)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Giant phonon-induced conductance in scanning tunnelling spectroscopy of gate-tunable graphene","Zhang, Yuanbo; Brar, Victor W.; Wang, Feng; Girit, Caglar; Yayon, Yossi; Panlasigui, Melissa; Zettl, Alex; Crommie, Michael F.","","","","NATURE PHYSICS","AUG 2008","2008","4","8","","","","627","630","","10.1038/nphys1022","","","276","23.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","24","19","34","32","27","27","31","23","22","22","13","0"
"A direct transfer of layer-area graphene","Regan, William; Alem, Nasim; Aleman, Benjamin; Geng, Baisong; Girit, Caglar; Maserati, Lorenzo; Wang, Feng; Crommie, Michael; Zettl, A.","","","","APPLIED PHYSICS LETTERS","MAR 15 2010","2010","96","11","","","","","","113102","10.1063/1.3337091","","","235","23.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","15","22","20","29","28","29","37","29","22","0"
"Hydrocarbon lithography on graphene membranes","Meyer, Jannik C.; Girit, C. O.; Crommie, M. F.; Zettl, A.","","","","APPLIED PHYSICS LETTERS","MAR 24 2008","2008","92","12","","","","","","123110","10.1063/1.2901147","","","201","16.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","13","26","27","23","15","22","22","21","12","12","2","0"
"Near-edge x-ray absorption fine-structure investigation of graphene","Pacile, D.; Papagno, M.; Rodriguez, A. Fraile; Grioni, M.; Papagno, L.","","","","PHYSICAL REVIEW LETTERS","AUG 8 2008","2008","101","6","","","","","","066806","10.1103/PhysRevLett.101.066806","","","147","12.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","9","16","20","23","25","16","13","5","6","8","0"
"Gate-controlled ionization and screening of cobalt adatoms on a graphene surface","Brar, Victor W.; Decker, Regis; Solowan, Hans-Michael; Wang, Yang; Maserati, Lorenzo; Chan, Kevin T.; Lee, Hoonkyung; Girit, Caglar O.; Zettl, Alex; Louie, Steven G.; Cohen, Marvin L.; Crommie, Michael F.","","","","NATURE PHYSICS","JAN 2011","2011","7","1","","","","43","47","","10.1038/NPHYS1807","","","136","15.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","14","20","18","21","15","15","10","10","0"
"A tunable phonon-exciton Fano system in bilayer graphene","Tang, Tsung-Ta; Zhang, Yuanbo; Park, Cheol-Hwan; Geng, Baisong; Girit, Caglar; Hao, Zhao; Martin, Michael C.; Zettl, Alex; Crommie, Michael F.; Louie, Steven G.; Shen, Y. Ron; Wang, Feng","","","","NATURE NANOTECHNOLOGY","JAN 2010","2010","5","1","","","","32","36","","10.1038/NNANO.2009.334","","","95","9.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","7","9","7","11","19","7","11","8","10","0"
"Observation of Carrier-Density-Dependent Many-Body Effects in Graphene via Tunneling Spectroscopy","Brar, Victor W.; Wickenburg, Sebastian; Panlasigui, Melissa; Park, Cheol-Hwan; Wehling, Tim O.; Zhang, Yuanbo; Decker, Regis; Girit, Caglar; Balatsky, Alexander V.; Louie, Steven G.; Zettl, Alex; Crommie, Michael F.","","","","PHYSICAL REVIEW LETTERS","JAN 22 2010","2010","104","3","","","","","","036805","10.1103/PhysRevLett.104.036805","","","79","7.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","12","18","3","9","12","8","4","5","2","0"
"Tunable nanoresonators constructed from telescoping nanotubes","Jensen, K.; Girit, C.; Mickelson, W.; Zettl, A.","","","","PHYSICAL REVIEW LETTERS","JUN 2 2006","2006","96","21","","","","","","215503","10.1103/PhysRevLett.96.215503","","","77","5.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","15","6","11","11","11","2","4","3","6","3","2","0","0","0"
"Exciting Andreev pairs in a superconducting atomic contact","Bretheau, L.; Girit, C. Oe; Pothier, H.; Esteve, D.; Urbina, C.","","","","NATURE","JUL 18 2013","2013","499","7458","","","","312","315","","10.1038/nature12315","","","75","10.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","16","13","13","16","9","6","0"
"Transfer-Free Batch Fabrication of Large-Area Suspended Graphene Membranes","Aleman, Benjamin; Regan, William; Aloni, Shaul; Altoe, Virginia; Alem, Nasim; Girit, Caglar; Geng, Baisong; Maserati, Lorenzo; Crommie, Michael; Wang, Feng; Zettl, A.","","","","ACS NANO","AUG 2010","2010","4","8","","","","4762","4768","","10.1021/nn100459u","","","69","6.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","8","9","10","9","8","9","2","3","0"
"Coherent manipulation of Andreev states in superconducting atomic contacts","Janvier, C.; Tosi, L.; Bretheau, L.; Girit, C. Oe.; Stern, M.; Bertet, P.; Joyez, P.; Vion, D.; Esteve, D.; Goffman, M. F.; Pothier, H.; Urbina, C.","","","","SCIENCE","SEP 11 2015","2015","349","6253","","","","1199","1202","","10.1126/science.aab2179","","","51","10.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","19","14","10","0"
"Tunable Graphene do Superconducting Quantum Interference Device","Girit, Caglar; Bouchiat, V.; Naamanth, O.; Zhang, Y.; Crommie, M. F.; Zetti, A.; Siddiqi, I.","","","","NANO LETTERS","JAN 2009","2009","9","1","","","","198","199","","10.1021/nl802765x","","","51","4.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","7","5","2","4","6","7","7","7","1","0"
"Tunable Superconducting Phase Transition in Metal-Decorated Graphene Sheets","Kessler, B. M.; Girit, C. Oe.; Zettl, A.; Bouchiat, V.","","","","PHYSICAL REVIEW LETTERS","JAN 29 2010","2010","104","4","","","","","","047001","10.1103/PhysRevLett.104.047001","","","49","4.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","6","4","9","4","6","6","5","2","0"
"Supercurrent Spectroscopy of Andreev States","Bretheau, L.; Girit, C. Oe.; Urbina, C.; Esteve, D.; Pothier, H.","","","","PHYSICAL REVIEW X","DEC 27 2013","2013","3","4","","","","","","041034","10.1103/PhysRevX.3.041034","","","36","5.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","6","5","8","4","0"
"Soldering to a single atomic layer","Girit, Caglar O.; Zettl, A.","","","","APPLIED PHYSICS LETTERS","NOV 5 2007","2007","91","19","","","","","","193512","10.1063/1.2812571","","","32","2.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","5","6","1","2","1","0","5","3","0","2","0"
"Instability of two-dimensional graphene: Breaking sp(2) bonds with soft x rays","Zhou, S. Y.; Girit, C. Oe.; Scholl, A.; Jozwiak, C. J.; Siegel, D. A.; Yu, P.; Robinson, J. T.; Wang, F.; Zettl, A.; Lanzara, A.","","","","PHYSICAL REVIEW B","SEP 2009","2009","80","12","","","","","","121409","10.1103/PhysRevB.80.121409","","","31","2.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","4","7","5","4","0","4","1","0","0"
"Polarization-dependent C K near-edge X-ray absorption fine-structure of graphene","Papagno, M.; Rodriguez, A. Fraile; Girit, C. Oe; Meyer, J. C.; Zettl, A.; Pacile, D.","","","","CHEMICAL PHYSICS LETTERS","JUN 25 2009","2009","475","4-6","","","","269","271","","10.1016/j.cplett.2009.05.054","","","27","2.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","5","4","2","6","1","3","0","0"
"Dynamics of quasiparticle trapping in Andreev levels","Olivares, D. G.; Yeyati, A. Levy; Bretheau, L.; Girit, C. Oe; Pothier, H.; Urbina, C.","","","","PHYSICAL REVIEW B","MAR 4 2014","2014","89","10","","","","","","104504","10.1103/PhysRevB.89.104504","","","25","4.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","5","4","2","3","0"
"Spatial dependence of Raman frequencies in ordered and disordered monolayer graphene","Castriota, Marco; Cazzanelli, Enzo; Pacile, Daniela; Papagno, Luigi; Girit, Caglar O.; Meyer, Jannik C.; Zettl, Alex; Giarola, Marco; Mariotto, Gino","","","","DIAMOND AND RELATED MATERIALS","MAY-JUN 2010","2010","19","5-6","","","SI","608","613","","10.1016/j.diamond.2009.12.013","20th European Conference on Diamond, Diamond-Like Materials, Carbon Nanotubes and Nitrides","SEP 06-10, 2009","16","1.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","2","0","2","1","1","2","3","0"
"Comment on "Quantum Key Distribution with Classical Bob'' Reply","Pacile, D.; Papagno, M.; Rodriguez, A. Fraile; Grioni, M.; Papagno, L.; Girit, C. Oe.; Meyer, J. C.; Begtrup, G. E.; Zettl, A.","","","","PHYSICAL REVIEW LETTERS","MAR 6 2009","2009","102","9","","","","","","099702","10.1103/PhysRevLett.102.099702","","","14","1.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3","2","2","1","1","2","0","0","0","0"
"Effect of gadolinium adatoms on the transport properties of graphene","Alemani, M.; Barfuss, A.; Geng, B.; Girit, C.; Reisenauer, P.; Crommie, M. F.; Wang, F.; Zettl, A.; Hellman, F.","","","","PHYSICAL REVIEW B","AUG 14 2012","2012","86","7","","","","","","075433","10.1103/PhysRevB.86.075433","","","11","1.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","4","1","1","1","0"
