IDENTIFICADORES DE AUTOR: (0000-0001-9102-4259)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Self-consistent GW calculations for semiconductors and insulators","Shishkin, M.; Kresse, G.","","","","PHYSICAL REVIEW B","JUN 2007","2007","75","23","","","","","","235102","10.1103/PhysRevB.75.235102","","","521","40.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","11","29","31","48","58","64","53","63","61","63","31","0"
"Implementation and performance of the frequency-dependent GW method within the PAW framework","Shishkin, M.; Kresse, G.","","","","PHYSICAL REVIEW B","JUL 2006","2006","74","3","","","","","","035101","10.1103/PhysRevB.74.035101","","","513","36.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","15","12","21","28","52","45","58","57","51","69","66","28","0"
"Defect energetics in ZnO: A hybrid Hartree-Fock density functional study","Oba, Fumiyasu; Togo, Atsushi; Tanaka, Isao; Paier, Joachim; Kresse, Georg","","","","PHYSICAL REVIEW B","JUN 2008","2008","77","24","","","","","","245202","10.1103/PhysRevB.77.245202","","","502","41.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","29","35","56","54","47","56","53","47","46","46","29","0"
"Ab initio force constant approach to phonon dispersion relations of diamond and graphite.","Kresse, G; Furthmuller, J; Hafner, J","","","","EUROPHYSICS LETTERS","DEC 20 1995","1995","32","9","","","","729","734","","10.1209/0295-5075/32/9/005","","","483","19.32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","11","11","17","10","17","15","17","14","14","24","30","25","28","25","24","20","27","23","31","34","38","19","0"
"Fully unconstrained noncollinear magnetism within the projector augmented-wave method","Hobbs, D; Kresse, G; Hafner, J","","","","PHYSICAL REVIEW B","NOV 1 2000","2000","62","17","","","","11556","11570","","10.1103/PhysRevB.62.11556","","","455","22.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","10","14","15","16","15","26","17","19","22","31","35","35","40","45","32","39","34","0"
"First-principles investigation of phase stability in LixCoO2","Van der Ven, A; Aydinol, MK; Ceder, G; Kresse, G; Hafner, J","","","","PHYSICAL REVIEW B","AUG 1 1998","1998","58","6","","","","2975","2987","","10.1103/PhysRevB.58.2975","","","412","18.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10","8","11","14","22","25","25","25","16","12","12","13","10","22","22","22","25","23","34","31","28","0"
"Accurate quasiparticle spectra from self-consistent GW calculations with vertex corrections","Shishkin, M.; Marsman, M.; Kresse, G.","","","","PHYSICAL REVIEW LETTERS","DEC 14 2007","2007","99","24","","","","","","246403","10.1103/PhysRevLett.99.246403","","","404","31.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","18","31","22","38","39","40","31","53","49","50","24","0"
"The Perdew-Burke-Ernzerhof exchange-correlation functional applied to the G2-1 test set using a plane-wave basis set","Paier, J; Hirschl, R; Marsman, M; Kresse, G","","","","JOURNAL OF CHEMICAL PHYSICS","JUN 15 2005","2005","122","23","","","","","","234102","10.1063/1.1926272","","","386","25.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","14","21","22","29","28","35","28","29","24","21","31","41","42","19","0"
"Novel stabilization mechanism on polar surfaces: ZnO(0001)-Zn","Dulub, O; Diebold, U; Kresse, G","","","","PHYSICAL REVIEW LETTERS","JAN 10 2003","2003","90","1","","","","","","016102","10.1103/PhysRevLett.90.016102","","","386","22.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","25","17","12","15","26","27","25","27","19","43","26","21","34","30","18","12","0"
"Hybrid functionals applied to extended systems","Marsman, M.; Paier, J.; Stroppa, A.; Kresse, G.","","","","JOURNAL OF PHYSICS-CONDENSED MATTER","FEB 13 2008","2008","20","6","","","","","","064201","10.1088/0953-8984/20/6/064201","2nd Workshop on Theory Meets Industry","JUN 12-14, 2007","376","31.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","19","24","44","43","50","40","28","32","32","36","24","0"
"Hybrid functionals applied to rare-earth oxides: The example of ceria","Da Silva, Juarez L. F.; Ganduglia-Pirovano, M. Veronica; Sauer, Joachim; Bayer, Veronika; Kresse, Georg","","","","PHYSICAL REVIEW B","JAN 2007","2007","75","4","","","","","","045121","10.1103/PhysRevB.75.045121","","","376","28.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","20","37","24","34","31","30","40","22","39","29","42","20","0"
"Hybrid functional studies of the oxygen vacancy in TiO2","Janotti, A.; Varley, J. B.; Rinke, P.; Umezawa, N.; Kresse, G.; Van de Walle, C. G.","","","","PHYSICAL REVIEW B","FEB 2010","2010","81","8","","","","","","085212","10.1103/PhysRevB.81.085212","","","373","37.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","23","30","45","49","49","50","52","40","26","0"
"Quasiparticle band structure based on a generalized Kohn-Sham scheme","Fuchs, F.; Furthmueller, J.; Bechstedt, F.; Shishkin, M.; Kresse, G.","","","","PHYSICAL REVIEW B","SEP 2007","2007","76","11","","","","","","115109","10.1103/PhysRevB.76.115109","","","364","28.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","17","16","29","31","40","36","39","41","38","34","26","14","0"
"Reproducibility in density functional theory calculations of solids","Lejaeghere, Kurt; Bihlmayer, Gustav; Bjoerkman, Torbjoern; Blaha, Peter; Bluegel, Stefan; Blum, Volker; Caliste, Damien; Castelli, Ivano E.; Clark, Stewart J.; Dal Corso, Andrea; de Gironcoli, Stefano; Deutsch, Thierry; Dewhurst, John Kay; Di Marco, Igor; Draxl, Claudia; Dulak, Marcin; Eriksson, Olle; Flores-Livas, Jose A.; Garrity, Kevin F.; Genovese, Luigi; Giannozzi, Paolo; Giantomassi, Matteo; Goedecker, Stefan; Gonze, Xavier; Granaes, Oscar; Gross, E. K. U.; Gulans, Andris; Gygi, Francois; Hamann, D. R.; Hasnip, Phil J.; Holzwarth, N. A. W.; Iusan, Diana; Jochym, Dominik B.; Jollet, Francois; Jones, Daniel; Kresse, Georg; Koepernik, Klaus; Kuecuekbenli, Emine; Kvashnin, Yaroslav O.; Locht, Inka L. M.; Lubeck, Sven; Marsman, Martijn; Marzari, Nicola; Nitzsche, Ulrike; Nordstrom, Lars; Ozaki, Taisuke; Paulatto, Lorenzo; Pickard, Chris J.; Poelmans, Ward; Probert, Matt I. J.; Refson, Keith; Richter, Manuel; Rignanese, Gian-Marco; Saha, Santanu; Scheffler, Matthias; Schlipf, Martin; Schwarz, Karlheinz; Sharma, Sangeeta; Tavazza, Francesca; Thunstroem, Patrik; Tkatchenko, Alexandre; Torrent, Marc; Vanderbilt, David; van Setten, Michiel J.; Van Speybroeck, Veronique; Wills, John M.; Yates, Jonathan R.; Zhang, Guo-Xu; Cottenier, Stefaan","","","","SCIENCE","MAR 25 2016","2016","351","6280","","","","","","aad3000","10.1126/science.aad3000","","","332","83.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","105","111","70","0"
"Why does the B3LYP hybrid functional fail for metals?","Paier, Joachim; Marsman, Martijn; Kresse, Georg","","","","JOURNAL OF CHEMICAL PHYSICS","JUL 14 2007","2007","127","2","","","","","","024103","10.1063/1.2747249","","","316","24.31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","20","26","31","34","27","35","24","28","32","20","19","17","0"
"Ultrasoft pseudopotentials applied to magnetic Fe, Co, and Ni: From atoms to solids","Moroni, EG; Kresse, G; Hafner, J; Furthmuller, J","","","","PHYSICAL REVIEW B","DEC 15 1997","1997","56","24","","","","15629","15646","","10.1103/PhysRevB.56.15629","","","309","13.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","19","26","23","18","18","18","15","16","12","19","19","21","16","7","12","8","6","6","13","7","4","0"
"Accurate surface and adsorption energies from many-body perturbation theory","Schimka, L.; Harl, J.; Stroppa, A.; Grueneis, A.; Marsman, M.; Mittendorfer, F.; Kresse, G.","","","","NATURE MATERIALS","SEP 2010","2010","9","9","","","","741","744","","10.1038/NMAT2806","","","307","30.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","22","36","41","31","40","48","35","31","20","0"
"Cu2ZnSnS4 as a potential photovoltaic material: A hybrid Hartree-Fock density functional theory study","Paier, Joachim; Asahi, Ryoji; Nagoya, Akihiro; Kresse, Georg","","","","PHYSICAL REVIEW B","MAR 2009","2009","79","11","","","","","","115126","10.1103/PhysRevB.79.115126","","","304","27.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","17","28","36","33","47","36","28","30","28","15","0"
"Competing stabilization mechanism for the polar ZnO(0001)-Zn surface","Kresse, G; Dulub, O; Diebold, U","","","","PHYSICAL REVIEW B","DEC 2003","2003","68","24","","","","","","245409","10.1103/PhysRevB.68.245409","","","303","17.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","16","9","18","21","23","20","20","21","30","20","17","24","28","16","16","0"
"Structure of the ultrathin aluminum oxide film on NiAl(110)","Kresse, G; Schmid, M; Napetschnig, E; Shishkin, M; Kohler, L; Varga, P","","","","SCIENCE","JUN 3 2005","2005","308","5727","","","","1440","1442","","10.1126/science.1107783","","","287","19.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","25","32","27","27","29","28","22","16","20","14","17","6","11","9","0"
"Ab initio study of the H-2-H2S/MoS2 gas-solid interface: The nature of the catalytically active sites","Raybaud, P; Hafner, J; Kresse, G; Kasztelan, S; Toulhoat, H","","","","JOURNAL OF CATALYSIS","JAN 1 2000","2000","189","1","","","","129","146","","10.1006/jcat.1999.2698","","","271","13.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","8","13","19","24","15","12","13","20","7","12","8","12","12","22","14","20","18","13","0"
"Ab initio calculation of the lattice dynamics and phase diagram of boron nitride","Kern, G; Kresse, G; Hafner, J","","","","PHYSICAL REVIEW B","APR 1 1999","1999","59","13","","","","8551","8559","","10.1103/PhysRevB.59.8551","","","268","12.76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","11","15","21","4","6","12","16","9","9","15","14","12","16","18","14","16","24","17","15","0"
