AUTHOR IDENTIFIERS: (E-8556-2010)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Determination of the gate-tunable band gap and tight-binding parameters in bilayer graphene using infrared spectroscopy","Kuzmenko, A. B.; Crassee, I.; van der Marel, D.; Blake, P.; Novoselov, K. S.","","","","PHYSICAL REVIEW B","OCT 2009","2009","80","16","","","","","","165406","10.1103/PhysRevB.80.165406","","","181","16.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","20","20","24","26","19","16","19","14","15","7"
"Electronic properties of graphene","Novoselov, K. S.; Morozov, S. V.; Mohinddin, T. M. G.; Ponomarenko, L. A.; Elias, D. C.; Yang, R.; Barbolina, I. I.; Blake, P.; Booth, T. J.; Jiang, D.; Giesbers, J.; Hill, E. W.; Geim, A. K.","","","","PHYSICA STATUS SOLIDI B-BASIC SOLID STATE PHYSICS","NOV 2007","2007","244","11","","","","4106","4111","","10.1002/pssb.200776208","21st International Winterschool on Electronic Properties of Novel Materials","MAR 10-17, 2007","156","12.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","10","15","20","16","18","12","13","18","19","6"
"Influence of metal contacts and charge inhomogeneity on transport properties of graphene near the neutrality point","Blake, P.; Yang, R.; Morozov, S. V.; Schedin, F.; Ponomarenko, L. A.; Zhukov, A. A.; Nair, R. R.; Grigorieva, I. V.; Novoselov, K. S.; Geim, A. K.","","","","SOLID STATE COMMUNICATIONS","JUL 2009","2009","149","27-28","","","SI","1068","1071","","10.1016/j.ssc.2009.02.039","Graphene Week 2008 International Conference","2008","146","13.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","19","24","28","21","11","12","9","9","4","2"
"Density of States and Zero Landau Level Probed through Capacitance of Graphene","Ponomarenko, L. A.; Yang, R.; Gorbachev, R. V.; Blake, P.; Mayorov, A. S.; Novoselov, K. S.; Katsnelson, M. I.; Geim, A. K.","","","","PHYSICAL REVIEW LETTERS","SEP 21 2010","2010","105","13","","","","","","136801","10.1103/PhysRevLett.105.136801","","","134","13.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","17","19","26","19","18","8","15","7","3"
"Infrared spectroscopy of electronic bands in bilayer graphene","Kuzmenko, A. B.; van Heumen, E.; van der Marel, D.; Lerch, P.; Blake, P.; Novoselov, K. S.; Geim, A. K.","","","","PHYSICAL REVIEW B","MAR 2009","2009","79","11","","","","","","115441","10.1103/PhysRevB.79.115441","","","123","11.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","22","19","15","13","11","10","4","2","9","2"
"Graphene as a transparent conductive support for studying biological molecules by transmission electron microscopy","Nair, R. R.; Blake, P.; Blake, J. R.; Zan, R.; Anissimova, S.; Bangert, U.; Golovanov, A. P.; Morozov, S. V.; Geim, A. K.; Novoselov, K. S.; Latychevskaia, T.","","","","APPLIED PHYSICS LETTERS","OCT 11 2010","2010","97","15","","","","","","153102","10.1063/1.3492845","","","103","10.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","16","12","13","12","11","8","5","10"
"Gate Tunable Infrared Phonon Anomalies in Bilayer Graphene","Kuzmenko, A. B.; Benfatto, L.; Cappelluti, E.; Crassee, I.; van der Marel, D.; Blake, P.; Novoselov, K. S.; Geim, A. K.","","","","PHYSICAL REVIEW LETTERS","SEP 11 2009","2009","103","11","","","","","","116804","10.1103/PhysRevLett.103.116804","","","93","8.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","12","13","9","7","14","7","7","14","4","3"
"Single-quasiparticle stability and quasiparticle-pair decay in YBa2Cu3O6.5","Gedik, N; Blake, P; Spitzer, RC; Orenstein, J; Liang, RX; Bonn, DA; Hardy, WN","","","","PHYSICAL REVIEW B","JUL 2004","2004","70","1","","","","","","014504","10.1103/PhysRevB.70.014504","","","75","4.69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","0","7","4","6","14","2","5","7","5","6","5","3","2"
"From One Electron to One Hole: Quasiparticle Counting in Graphene Quantum Dots Determined by Electrochemical and Plasma Etching","Neubeck, Soeren; Ponomarenko, Leonid A.; Freitag, Frank; Giesbers, A. J. M.; Zeitler, Ulrich; Morozov, Sergey V.; Blake, Peter; Geim, Andre K.; Novoselov, Kostya S.","","","","SMALL","JUL 19 2010","2010","6","14","","","","1469","1473","","10.1002/smll.201000291","","","67","6.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","9","6","6","7","4","12","10","7"
"Direct determination of the crystallographic orientation of graphene edges by atomic resolution imaging","Neubeck, S.; You, Y. M.; Ni, Z. H.; Blake, P.; Shen, Z. X.; Geim, A. K.; Novoselov, K. S.","","","","APPLIED PHYSICS LETTERS","AUG 2 2010","2010","97","5","","","","","","053110","10.1063/1.3467468","","","52","5.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","5","6","7","4","3","5","4","3"
"Graphene on gold: Electron density of states studies by scanning tunneling spectroscopy","Klusek, Z.; Dabrowski, P.; Kowalczyk, P.; Kozlowski, W.; Olejniczak, W.; Blake, P.; Szybowicz, M.; Runka, T.","","","","APPLIED PHYSICS LETTERS","SEP 14 2009","2009","95","11","","","","","","113114","10.1063/1.3231440","","","43","3.91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","8","10","5","3","2","3","1","3","1"
