AUTHOR IDENTIFIERS: (C-4098-2017)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Non-classical correlations between single photons and phonons from a mechanical oscillator","Riedinger, Ralf; Hong, Sungkun; Norte, Richard A.; Slater, Joshua A.; Shang, Juying; Krause, Alexander G.; Anant, Vikas; Aspelmeyer, Markus; Groblacher, Simon","","","","NATURE","FEB 18 2016","2016","530","7590","","","","313","+","","10.1038/nature16536","","","143","35.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","48","34","31"
"Long-distance free-space distribution of quantum entanglement","Aspelmeyer, M; Bohm, HR; Gyatso, T; Jennewein, T; Kaltenbaek, R; Lindenthal, M; Molina-Terriza, G; Poppe, A; Resch, K; Taraba, M; Ursin, R; Walther, P; Zeilinger, A","","","","SCIENCE","AUG 1 2003","2003","301","5633","","","","621","623","","10.1126/science.1085593","","","140","8.24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10","17","10","12","10","10","10","7","10","10","6","9","4","5","4","4"
"Experimental verification of the feasibility of a quantum channel between space and Earth","Villoresi, P.; Jennewein, T.; Tamburini, F.; Aspelmeyer, M.; Bonato, C.; Ursin, R.; Pernechele, C.; Luceri, V.; Bianco, G.; Zeilinger, A.; Barbieri, C.","","","","NEW JOURNAL OF PHYSICS","MAR 28 2008","2008","10","","","","","","","033038","10.1088/1367-2630/10/3/033038","","","131","10.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","13","6","12","20","19","11","9","13","11","5"
"Optically levitating dielectrics in the quantum regime: Theory and protocols","Romero-Isart, O.; Pflanzer, A. C.; Juan, M. L.; Quidant, R.; Kiesel, N.; Aspelmeyer, M.; Cirac, J. I.","","","","PHYSICAL REVIEW A","JAN 7 2011","2011","83","1","","","","","","013803","10.1103/PhysRevA.83.013803","","","126","14.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","15","20","12","8","21","14","11","11"
"Nonlocality of cluster states of qubits","Scarani, V; Acin, A; Schenck, E; Aspelmeyer, M","","","","PHYSICAL REVIEW A","APR 2005","2005","71","4","","","","","","042325","10.1103/PhysRevA.71.042325","","","124","8.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7","10","22","13","12","5","7","6","8","6","10","7","3","4"
"Establishing Einstein-Poldosky-Rosen Channels between Nanomechanics and Atomic Ensembles","Hammerer, K.; Aspelmeyer, M.; Polzik, E. S.; Zoller, P.","","","","PHYSICAL REVIEW LETTERS","JAN 16 2009","2009","102","2","","","","","","020501","10.1103/PhysRevLett.102.020501","","","122","11.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","10","16","8","16","15","11","9","10","14","5"
"Experimental interference of independent photons","Kaltenbaek, R; Blauensteiner, B; Zukowski, M; Aspelmeyer, M; Zeilinger, A","","","","PHYSICAL REVIEW LETTERS","JUN 23 2006","2006","96","24","","","","","","240502","10.1103/PhysRevLett.96.240502","","","119","8.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","7","12","15","11","9","9","9","10","8","7","9","0"
"Quantum entanglement and teleportation in pulsed cavity optomechanics","Hofer, Sebastian G.; Wieczorek, Witlef; Aspelmeyer, Markus; Hammerer, Klemens","","","","PHYSICAL REVIEW A","NOV 23 2011","2011","84","5","","","","","","052327","10.1103/PhysRevA.84.052327","","","114","12.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","12","16","18","18","18","17","12"
"Long-distance quantum communication with entangled photons using satellites","Aspelmeyer, M; Jennewein, T; Pfennigbauer, M; Leeb, WR; Zeilinger, A","","","","IEEE JOURNAL OF SELECTED TOPICS IN QUANTUM ELECTRONICS","NOV-DEC 2003","2003","9","6","","","","1541","1551","","10.1109/jstqe.2003.820918","","","112","6.59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","4","12","7","10","8","9","9","7","10","7","8","6","5","4"
"Experimental violation of a cluster state bell inequality","Walther, P; Aspelmeyer, M; Resch, KJ; Zeilinger, A","","","","PHYSICAL REVIEW LETTERS","JUL 8 2005","2005","95","2","","","","","","020403","10.1103/PhysRevLett.95.020403","","","92","6.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","13","13","13","15","10","2","6","7","2","3","1","1","1"
